Programming,Data Analysis,Machine Learning,Artificial Intelligence,Database Management,Software Development,Cybersecurity,Cloud Computing,Networking,Web Development,JavaScript,Python,Java,C++,SQL,HTML/CSS,APIs,Version Control,Agile Methodologies,DevOps,Data Visualization,Big Data,Linux,Windows,Project Management,Systems Design,Embedded Systems,Algorithms,Data Structures,Mobile Development,UX/UI Design,Testing/QA,Blockchain,IT Support,Business Analysis,Game Development,Cloud Services,Software Architecture,Scripting,Technical Documentation,Ethical Hacking,IoT,Virtual Reality,Augmented Reality,System Administration,Business Intelligence,Quantitative Analysis,Data Engineering,Computer Vision,Natural Language Processing,Robotics,Information Retrieval,Software Engineering,Network Security,Computer Graphics,Embedded Programming,Data Warehousing,Information Systems,Technical Support,Product Management,Research & Development,Digital Marketing,Algorithm Design,Application Development,Infrastructure Management,Enterprise Solutions,Shell Scripting,Penetration Testing,Cryptography,Load Balancing,Cloud Security,"Containerization (Docker, Kubernetes)",CI/CD Pipelines,API Development,Cross-Platform Development,Microservices,Distributed Systems,Edge Computing,Network Architecture,Network Protocols,Operating Systems,Parallel Computing,Quantum Computing,Real-Time Systems,Systems Integration,Virtualization,Data Governance,Data Mining,Data Privacy,Data Science,"Data Visualization Tools (Tableau, PowerBI)",Data Wrangling,Database Design,ETL Processes,Machine Learning Engineering,Model Deployment,Model Evaluation,Neural Networks,Predictive Analytics,Reinforcement Learning,Supervised Learning,Unsupervised Learning,Data Quality Assurance,Deep Learning,Bioinformatics,Cheminformatics,Computational Biology,Geographical Information Systems (GIS),Human-Computer Interaction,Information Security,Software Configuration Management,Supply Chain Management,Telecommunications,Technical Writing,User Research,User Testing,Career,EncodeCareer
7,3,5,4,3,4,1,5,4,2,3,3,3,2,4,5,5,4,3,5,2,3,5,1,3,3,3,5,5,5,4,1,5,5,5,8,3,3,5,2,5,5,7,7,1,1,1,1,2,2,5,2,1,5,9,2,1,4,1,1,2,1,1,2,5,2,2,4,3,5,2,3,4,2,3,4,2,4,1,5,4,4,4,5,1,4,1,5,1,1,1,5,5,2,3,5,1,4,4,3,5,3,3,1,5,5,1,4,4,4,2,5,2,1,4,5,AR/VR Developer,2
3,1,5,5,5,1,9,3,3,4,3,4,1,1,1,4,3,5,1,5,4,1,3,4,4,5,4,4,1,5,1,5,2,3,3,3,4,2,1,8,4,3,3,1,3,1,2,2,2,3,2,1,5,4,4,1,5,10,2,4,3,1,2,5,3,3,2,3,2,2,5,5,4,5,4,5,4,1,3,1,5,1,2,4,3,3,7,4,7,5,2,4,4,1,1,2,1,1,3,2,4,3,2,3,2,5,5,4,5,2,1,2,2,5,4,5,Data Privacy Officer,26
9,5,3,4,10,2,5,2,3,1,3,3,1,2,3,5,10,5,5,1,1,4,2,1,1,5,2,4,3,2,3,1,9,3,1,4,5,2,1,2,1,3,5,2,3,5,5,3,2,1,2,2,1,1,4,2,5,4,5,4,5,2,1,3,5,5,2,1,8,4,2,2,2,2,4,3,4,3,4,5,3,3,4,1,1,2,5,2,2,2,4,4,2,5,3,5,3,4,4,4,2,2,1,5,1,3,5,1,1,4,5,3,4,2,2,1,Fintech Developer,41
2,4,2,5,1,4,3,4,5,9,10,5,3,1,2,8,9,10,1,3,3,1,3,5,1,3,3,5,4,1,5,8,1,3,1,1,3,2,5,1,5,4,2,5,3,5,3,1,5,1,2,1,5,3,4,3,3,4,5,2,5,1,1,1,4,1,4,3,5,5,4,2,4,1,1,5,4,5,2,5,5,2,2,1,5,3,2,4,2,3,4,1,5,4,5,5,5,1,5,3,4,5,5,1,2,5,3,5,4,3,3,1,5,5,3,2,Front-End Developer,43
9,3,5,2,1,3,4,4,3,2,4,4,1,10,3,1,1,2,3,1,2,3,3,5,2,4,1,9,4,5,2,4,3,2,3,10,3,1,5,5,4,1,4,1,4,1,2,5,4,1,5,1,4,4,10,5,3,3,5,2,5,4,4,4,5,3,2,5,1,4,2,4,5,3,2,3,4,3,5,1,2,3,5,2,1,1,2,5,3,5,1,2,2,3,1,3,4,5,4,3,3,5,4,1,3,2,2,3,2,1,5,4,1,2,4,4,Game Developer,46
1,5,3,4,3,5,3,7,10,5,5,5,2,2,3,2,7,1,4,2,1,4,2,3,7,10,1,4,3,3,5,2,5,3,4,5,5,8,2,9,5,3,5,1,1,2,4,4,4,2,2,5,2,3,4,4,2,1,2,3,2,5,3,1,1,1,5,2,2,4,1,3,1,1,1,4,4,1,3,4,1,3,2,4,4,2,2,2,2,3,1,5,2,5,3,2,3,1,3,5,2,5,2,5,4,4,4,5,5,5,5,3,1,2,4,2,Solutions Architect,84
9,2,2,3,1,10,1,2,2,5,2,1,2,1,5,1,4,5,4,3,5,2,1,2,5,4,2,4,1,2,2,5,5,5,5,4,2,5,5,5,4,3,1,1,4,2,5,5,4,5,5,2,1,4,5,5,1,2,4,3,5,5,1,2,1,2,3,4,3,5,3,5,1,2,5,3,2,5,5,4,2,4,1,3,1,1,2,2,4,2,1,4,4,5,5,4,3,2,4,1,3,2,4,4,1,1,5,4,3,1,3,5,2,10,3,3,Technical Evangelist,89
7,5,4,4,8,2,1,10,2,2,5,3,3,1,3,2,9,3,5,3,3,3,1,5,10,2,3,5,2,2,4,3,5,5,2,3,4,2,4,3,5,4,4,4,2,5,2,3,2,2,3,3,2,2,5,5,5,1,3,3,2,2,3,2,3,3,2,3,1,1,1,1,3,4,1,3,5,5,2,1,2,1,1,2,7,4,4,2,4,4,3,4,2,4,3,2,2,4,5,3,1,2,3,1,2,4,3,3,3,2,5,3,3,2,5,3,Middleware Engineer,62
10,8,2,5,2,3,4,9,9,4,5,1,2,5,1,2,2,2,2,1,3,2,2,4,5,1,7,5,2,1,2,2,2,2,2,5,5,2,2,4,5,9,2,2,3,1,3,5,5,3,2,2,4,4,3,5,1,5,2,2,4,2,1,3,2,3,2,4,2,3,3,2,4,3,1,2,3,2,1,3,2,4,2,4,2,3,1,4,4,4,4,5,1,4,4,5,4,4,5,1,3,3,5,2,2,4,3,5,3,4,5,1,2,5,2,3,IoT Developer,59
1,1,1,2,5,4,2,5,5,9,7,2,3,2,4,9,7,10,3,2,1,2,5,1,5,3,3,1,5,3,3,10,1,3,2,4,1,3,3,1,5,2,3,2,5,3,2,3,5,3,5,1,3,1,4,5,2,4,5,5,4,5,1,1,1,2,4,5,3,3,1,4,2,1,2,3,5,2,2,5,2,3,2,5,1,5,3,3,3,5,2,1,3,4,5,3,1,5,4,1,4,1,5,5,1,1,4,3,4,3,4,1,4,4,1,1,Front-End Developer,43
9,3,8,10,5,1,2,3,5,5,4,7,4,4,5,3,5,1,4,5,4,5,4,3,3,5,4,7,2,4,5,2,1,2,4,4,1,3,4,3,1,1,1,4,4,5,3,2,3,10,1,1,3,2,3,4,3,5,1,4,7,2,2,1,3,1,4,3,2,1,2,4,4,2,2,4,1,2,2,4,1,2,2,5,3,3,4,3,3,5,1,5,3,4,3,3,4,8,4,3,5,2,2,5,1,1,3,4,2,5,4,3,4,1,3,4,AI Research Scientist,0
2,1,2,2,1,5,2,7,10,3,1,4,1,1,3,2,4,2,4,2,1,5,7,5,2,4,4,2,4,5,5,2,1,5,1,4,2,1,5,5,3,2,3,3,5,1,2,5,4,1,3,4,3,7,5,4,4,2,3,1,2,4,5,5,3,2,4,1,1,7,5,2,3,3,3,5,2,5,9,4,4,2,5,2,3,9,2,5,3,2,3,2,1,5,3,4,2,3,5,2,2,1,5,3,4,1,1,4,4,5,4,4,1,3,2,3,Network Architect,67
4,2,5,4,2,3,5,4,4,2,4,5,3,3,3,2,2,1,7,4,5,2,4,4,8,5,2,4,2,1,2,5,1,1,7,4,4,2,1,10,3,4,4,3,3,2,3,4,4,3,2,5,5,4,4,4,4,4,1,8,1,3,4,1,5,4,3,4,1,5,2,1,4,4,4,1,4,1,1,2,1,3,4,5,5,3,1,3,2,3,5,1,2,5,3,5,5,3,4,4,5,5,2,5,4,2,4,5,1,2,1,3,5,4,2,3,Product Manager,70
3,3,2,3,8,3,1,1,1,5,2,1,5,4,4,2,10,3,2,5,3,2,4,2,7,8,4,5,4,5,4,2,4,8,7,3,1,4,3,9,5,5,4,1,4,10,1,2,5,4,1,1,3,1,2,2,1,1,3,3,5,4,5,3,3,5,3,1,1,1,1,1,5,2,4,2,1,1,2,3,5,2,5,4,2,4,5,3,4,4,3,5,2,1,5,1,4,5,2,2,1,3,2,3,5,1,1,4,5,5,1,2,4,3,4,3,Business Systems Analyst,12
1,2,4,3,1,1,5,7,5,4,3,2,3,5,2,2,5,2,5,10,5,3,3,2,5,1,5,2,1,3,2,3,3,2,1,4,3,5,9,3,4,1,1,1,1,4,2,4,5,5,3,5,4,2,1,4,4,5,1,4,1,3,5,1,7,3,4,4,3,2,1,9,9,5,5,3,3,1,5,2,1,1,5,3,2,4,5,2,1,2,4,5,4,2,4,4,5,5,4,3,2,2,2,5,4,5,3,2,2,4,4,4,1,5,2,1,Cloud DevOps Engineer,15
3,3,5,3,3,4,1,7,10,4,4,4,5,1,4,5,3,3,4,1,4,3,9,9,3,3,1,3,3,5,3,4,3,3,2,5,4,5,9,4,5,2,5,2,10,2,3,5,4,2,2,5,2,5,2,5,1,1,5,1,1,3,3,2,4,4,5,1,3,5,3,1,3,1,2,2,2,4,5,4,2,2,1,4,3,2,2,3,4,5,1,2,4,2,5,2,1,4,5,2,1,3,2,4,4,1,2,1,4,1,2,2,5,4,3,5,Systems Administrator,86
8,1,2,1,3,5,3,1,3,1,3,4,3,3,5,1,3,5,3,5,5,2,1,3,4,4,1,9,2,5,9,10,2,4,4,10,2,3,4,1,5,1,7,1,4,4,4,3,1,1,1,1,1,1,8,4,4,3,3,1,2,4,3,3,3,4,2,4,2,3,4,4,4,4,3,5,4,1,1,5,3,5,4,3,2,2,4,4,2,4,4,4,1,1,2,2,3,4,2,2,4,5,5,2,1,1,1,3,2,4,5,3,3,4,5,5,Virtual Reality Architect,97
1,7,3,5,4,1,3,1,2,2,3,1,5,2,3,5,1,3,4,5,3,2,3,3,3,2,4,3,1,2,10,5,5,2,5,1,2,1,5,9,1,2,1,5,3,3,3,2,3,3,3,3,5,1,2,2,5,4,5,3,5,5,3,3,2,2,3,2,3,2,5,1,1,2,2,4,3,4,1,3,3,3,2,1,4,3,3,5,5,5,5,3,2,1,3,3,5,3,4,2,2,5,1,3,1,4,4,5,4,1,2,5,1,3,10,8,User Experience Researcher,96
3,3,4,1,2,1,8,5,5,2,3,2,3,2,2,3,3,5,3,3,5,2,1,1,3,3,2,1,3,5,2,1,1,1,1,5,1,1,4,3,5,4,4,5,5,2,5,4,3,1,4,4,4,7,2,2,3,4,2,1,2,5,4,5,3,5,1,9,9,3,1,5,1,2,4,4,5,3,9,10,10,2,2,2,5,1,1,3,4,5,4,5,3,1,1,1,4,4,3,5,2,4,5,5,3,5,1,4,4,4,5,5,4,3,2,3,Network Security Engineer,69
2,2,4,1,4,7,3,5,5,3,2,5,4,5,2,2,5,1,9,4,1,2,3,4,9,8,4,5,3,4,2,2,3,3,7,4,2,5,5,9,1,3,5,3,1,2,1,2,1,1,2,1,4,4,2,5,2,2,5,3,5,2,1,5,5,5,1,3,1,1,5,1,5,1,3,2,3,4,3,1,3,4,5,5,1,1,3,4,3,5,2,3,5,1,1,1,5,3,5,5,1,3,2,1,1,3,3,1,4,4,4,3,5,2,1,4,IT Project Manager,53
5,1,1,4,3,5,8,3,5,4,2,1,1,2,3,1,2,2,5,9,5,3,3,3,5,1,5,3,1,3,3,2,3,2,4,3,2,4,10,2,3,4,4,4,2,5,3,3,5,5,5,5,5,9,1,4,2,2,3,1,4,4,4,2,1,3,2,5,3,2,10,8,8,5,2,1,4,1,2,3,2,4,5,3,1,5,3,4,4,2,3,3,1,1,3,2,1,4,2,5,5,5,4,2,3,5,4,2,1,4,2,3,5,1,4,1,DevSecOps Engineer,33
4,5,3,4,5,7,3,5,4,4,4,2,5,3,4,5,2,5,7,3,1,1,2,5,7,10,1,2,4,5,5,1,3,5,2,1,2,8,5,9,2,5,5,2,2,4,2,2,2,1,1,4,3,4,3,5,1,1,4,2,4,1,4,4,5,5,2,4,2,1,2,5,5,5,4,4,4,2,3,4,1,2,4,2,5,1,2,1,2,4,5,5,1,5,4,4,5,4,1,4,5,1,1,4,2,4,2,2,2,3,2,3,1,3,3,5,Software Development Manager,80
7,9,4,3,4,3,4,9,10,1,1,3,4,5,1,3,1,4,5,3,1,4,3,3,4,1,7,2,2,1,1,2,1,2,2,5,1,3,4,1,5,8,3,4,3,4,1,1,5,3,2,4,1,2,3,3,2,2,1,1,2,4,4,5,2,2,2,1,5,2,3,3,2,1,2,1,4,1,1,5,4,4,4,1,3,4,4,5,2,4,5,1,1,1,5,3,2,4,3,2,5,1,5,5,1,4,4,2,5,5,1,3,3,1,1,3,IoT Developer,59
3,4,4,1,3,1,7,4,3,5,4,1,5,5,1,3,5,3,3,5,2,1,4,2,3,5,5,2,2,3,2,1,2,2,1,2,4,2,4,1,4,2,1,4,4,5,2,4,4,2,1,1,4,7,5,4,3,3,2,2,3,3,3,4,4,2,2,8,8,2,1,3,1,5,5,4,2,1,5,4,10,3,5,5,2,2,3,3,2,1,2,3,3,2,3,5,1,2,5,3,5,2,2,1,4,5,1,3,5,10,5,1,5,5,1,1,Information Security Analyst,57
5,1,4,4,5,1,1,5,5,7,7,3,1,3,3,9,10,7,2,1,4,2,4,4,1,5,1,4,1,4,3,8,4,5,2,2,1,2,3,5,2,2,4,5,4,2,5,5,4,3,4,3,3,5,4,3,3,2,1,3,1,3,3,4,5,5,2,4,5,2,1,1,4,2,1,4,5,5,2,1,5,4,2,4,3,2,3,3,1,4,4,4,3,4,4,3,1,1,3,1,1,3,2,4,2,1,3,2,5,5,4,1,4,5,2,4,Web Developer,99
2,8,2,3,3,5,5,4,2,2,1,3,4,5,5,3,1,3,3,2,1,3,4,4,1,4,3,2,3,2,10,5,1,3,2,4,1,4,3,9,2,3,4,4,4,4,1,1,4,2,2,3,1,1,1,4,5,5,4,4,2,1,5,2,4,3,2,5,1,3,5,5,5,5,2,4,2,2,4,3,4,1,5,1,5,2,5,3,3,5,3,4,1,5,3,1,3,4,3,5,3,4,2,2,2,1,3,4,5,3,1,2,5,5,9,9,User Experience Researcher,96
4,2,4,2,1,5,9,2,5,3,5,3,5,2,1,1,1,3,4,5,5,2,5,5,1,10,1,5,2,5,3,5,2,4,4,1,2,3,1,3,5,5,5,4,4,2,4,5,3,1,1,5,1,9,2,4,4,2,4,4,1,1,4,3,1,2,3,7,8,2,1,4,2,3,5,1,2,5,3,5,1,2,3,3,1,5,5,3,4,1,5,2,3,2,4,3,2,1,3,4,1,2,3,2,2,4,2,3,2,8,5,5,3,4,1,5,Security Architect,76
2,3,5,2,2,3,4,1,1,7,10,1,1,4,1,9,9,7,1,2,2,3,5,2,3,5,3,5,4,4,1,8,5,4,2,2,5,1,3,3,5,2,2,3,3,4,4,2,3,2,2,2,5,2,3,5,5,2,1,1,4,3,5,1,4,2,2,3,3,3,3,5,3,4,4,3,2,3,4,2,4,3,1,4,2,1,4,2,4,4,5,1,5,4,4,3,3,4,4,5,1,3,2,1,4,4,4,5,4,2,4,1,4,3,4,3,Front-End Developer,43
2,8,1,4,9,2,3,3,4,3,2,3,2,1,7,3,3,3,4,5,7,2,5,5,2,3,2,5,2,2,2,5,4,3,3,4,4,1,3,3,3,3,5,1,2,7,7,1,3,2,4,2,5,5,3,4,9,5,5,1,2,1,5,4,1,3,1,5,3,5,3,4,4,4,4,3,3,3,3,5,2,1,5,4,5,1,3,2,1,5,5,3,4,1,3,4,5,1,1,2,1,3,1,1,1,3,5,5,4,3,1,2,1,2,1,4,Business Intelligence Analyst,11
2,4,3,4,5,3,8,9,5,2,2,2,5,4,3,4,1,5,1,2,4,4,1,2,4,1,4,4,1,3,2,4,5,4,1,3,4,1,1,2,2,5,2,4,4,3,2,4,3,4,2,4,3,7,1,2,2,1,5,3,3,3,4,1,2,1,3,8,9,1,10,2,1,1,3,3,1,1,4,1,4,1,5,3,4,1,1,3,2,1,1,3,2,5,4,4,5,3,4,3,3,1,5,2,1,4,3,2,5,4,3,2,2,1,3,5,Cloud Security Engineer,16
9,8,7,3,5,2,1,4,2,1,1,10,1,4,1,5,1,4,4,4,8,4,5,1,1,1,2,3,4,2,4,4,5,1,5,5,1,5,4,1,5,1,4,3,1,4,5,3,5,4,3,4,1,4,5,3,2,3,2,2,1,5,3,2,2,2,2,1,4,2,3,3,4,2,2,2,1,3,5,2,5,2,3,4,3,3,2,4,4,5,1,4,4,5,3,5,5,5,4,1,1,1,1,4,8,3,9,3,5,2,2,5,3,1,3,2,Bioinformatics Specialist,9
9,3,7,9,1,2,5,5,2,2,4,3,1,7,1,4,1,3,1,1,1,5,3,2,5,3,5,1,8,1,4,4,3,3,4,5,3,3,4,3,3,2,4,1,3,4,4,5,4,1,5,5,5,2,4,2,4,2,1,2,3,2,7,1,3,1,1,2,2,4,2,5,3,2,4,3,1,4,2,5,5,2,3,2,4,4,1,2,5,5,4,2,3,3,1,5,4,2,2,1,4,3,4,4,1,2,4,3,5,2,1,5,4,2,3,4,Algorithm Engineer,3
5,3,1,1,3,2,8,7,2,4,1,3,5,5,3,3,3,4,4,5,2,4,4,5,4,1,4,1,1,3,4,5,4,1,3,2,3,5,1,1,5,1,1,3,4,1,1,4,1,5,4,4,4,9,4,1,3,4,3,2,5,4,5,5,2,3,1,10,7,3,7,3,5,1,2,3,4,4,4,1,1,4,4,2,1,4,4,5,5,1,3,2,5,3,2,5,3,1,2,1,1,5,5,4,3,1,2,4,1,3,3,4,1,3,3,2,Cloud Security Engineer,16
4,5,1,2,1,4,10,1,4,1,5,5,5,3,2,4,3,5,3,10,4,3,5,3,3,1,1,1,1,4,1,4,3,2,1,4,1,1,9,4,2,3,2,4,1,4,3,4,5,5,3,5,3,8,4,2,4,5,4,4,1,1,3,4,1,4,4,1,2,3,9,8,8,1,4,3,5,3,3,5,2,4,5,2,2,1,2,2,3,4,5,1,5,5,3,2,5,1,3,2,2,1,3,2,4,4,5,2,2,5,5,5,2,4,1,4,DevSecOps Engineer,33
3,1,4,3,3,1,9,9,5,5,2,3,5,2,2,3,5,1,3,1,4,3,5,3,1,5,4,4,2,4,5,3,4,4,5,5,1,1,1,2,1,2,2,1,5,2,4,5,2,5,3,4,1,10,4,4,4,4,1,4,1,3,5,4,4,1,3,10,9,1,9,2,4,4,2,1,4,1,1,5,2,3,2,2,2,1,2,5,1,3,4,3,4,3,5,1,3,1,2,3,4,5,4,3,2,5,5,3,4,2,1,5,3,2,5,1,Cloud Security Engineer,16
1,4,5,1,2,2,10,3,1,5,3,1,5,5,5,5,4,1,2,1,5,2,3,2,3,7,4,1,3,5,4,2,3,4,4,3,1,1,1,1,1,1,1,1,2,4,1,4,5,2,3,3,2,10,3,2,5,5,5,4,1,5,2,1,4,2,1,10,9,4,5,2,4,2,4,4,4,2,5,1,2,2,5,3,5,3,3,3,1,4,5,3,1,5,3,1,5,5,4,2,1,4,5,1,3,5,3,3,5,7,3,1,1,3,1,4,Security Architect,76
9,2,4,1,4,5,1,5,3,4,3,1,3,4,3,1,2,3,2,2,3,4,5,5,3,2,2,3,3,3,1,3,1,2,4,10,3,3,4,4,1,1,8,9,2,3,5,1,5,5,3,3,1,4,7,2,2,4,4,4,1,4,5,1,5,3,2,4,2,4,5,2,5,5,5,2,3,1,1,5,4,5,1,4,1,5,1,4,2,2,3,4,1,3,1,3,4,2,2,5,1,3,4,5,4,4,1,2,5,5,1,5,1,4,4,1,AR/VR Developer,2
10,5,4,2,4,3,5,4,5,1,2,2,1,8,3,2,4,5,1,5,1,4,1,1,2,2,3,9,5,3,2,3,4,4,1,10,4,5,1,2,4,4,5,2,4,1,1,4,5,3,4,3,5,1,9,1,1,5,2,4,1,5,3,5,5,1,2,3,1,3,4,5,4,4,3,5,2,2,4,2,1,1,1,5,4,1,3,5,1,4,4,2,3,2,1,5,3,3,3,1,1,1,3,1,3,4,4,1,5,3,3,3,2,2,4,3,Game Developer,46
5,8,3,3,5,5,5,2,1,1,3,1,2,1,2,3,1,1,2,3,3,5,1,2,5,2,3,4,1,2,9,2,5,5,3,3,3,3,2,7,4,1,4,5,3,1,5,4,5,1,4,1,3,5,4,3,1,3,2,1,4,2,4,1,5,1,1,1,3,4,2,2,1,1,3,3,3,5,2,2,2,1,4,5,1,5,5,1,5,3,2,3,4,2,5,3,5,1,3,4,2,3,2,1,1,2,1,4,4,4,4,2,3,2,7,9,User Experience Researcher,96
3,2,2,3,2,4,7,5,2,5,5,2,3,4,4,4,2,4,3,1,1,3,2,1,1,3,1,4,2,3,2,5,3,5,5,5,4,4,2,3,4,1,2,2,2,3,4,2,1,3,1,4,1,8,2,4,5,1,5,2,4,3,4,2,3,1,5,8,9,1,5,2,3,4,1,3,5,1,1,4,2,2,5,5,4,2,4,1,3,5,1,2,4,3,1,5,1,2,3,2,3,3,4,3,2,5,4,2,1,8,1,1,1,3,5,2,Cybercrime Analyst,21
5,7,4,4,4,4,2,10,10,4,4,4,4,5,1,2,4,2,3,5,1,3,3,4,3,1,4,2,1,1,4,3,3,5,2,4,5,3,5,4,3,1,2,5,1,5,4,2,1,4,2,3,2,9,4,3,1,2,2,5,3,4,2,5,1,5,1,3,5,3,3,3,5,4,3,1,4,5,2,8,2,4,5,2,4,2,1,5,3,1,1,3,2,5,1,1,4,2,1,5,1,5,5,1,5,3,5,1,2,1,2,4,2,3,4,5,Network Analyst,66
1,1,1,1,4,1,7,3,4,4,5,4,3,2,2,3,2,3,2,1,4,2,3,3,1,5,3,1,1,5,4,5,2,4,2,4,1,1,5,4,1,4,2,2,2,4,5,4,4,1,3,1,2,7,4,3,3,5,4,3,2,5,4,5,1,2,4,10,8,3,4,4,3,1,1,4,2,5,9,9,9,1,4,4,5,3,2,3,1,4,5,2,3,3,5,2,2,4,1,5,3,2,4,3,4,3,1,1,2,5,4,5,4,1,5,3,Network Security Engineer,69
8,5,9,9,1,3,4,1,5,5,2,10,3,3,5,2,3,4,3,1,3,2,3,4,3,4,4,9,1,5,4,5,4,5,4,2,2,4,3,5,5,2,5,4,4,1,1,2,2,10,1,5,5,4,2,3,1,1,2,4,8,5,1,3,5,1,3,3,3,4,3,3,2,3,2,3,1,2,3,5,3,5,4,2,4,2,3,1,5,4,4,2,4,3,4,2,3,10,3,1,5,1,3,1,1,3,2,3,3,1,2,1,1,5,1,4,AI Research Scientist,0
4,4,5,5,1,3,9,3,4,1,3,5,1,2,1,5,2,1,5,4,1,5,3,4,3,4,5,1,1,5,5,1,1,2,5,3,3,1,3,3,2,1,2,5,1,1,3,1,2,4,1,3,5,8,4,4,2,2,5,4,5,3,3,4,2,1,1,9,9,1,2,5,2,3,5,5,4,2,1,5,10,4,2,4,1,4,2,3,5,2,2,3,2,4,5,2,4,3,1,1,2,1,1,4,5,5,1,4,2,7,4,5,5,3,4,1,Information Security Analyst,57
2,4,3,2,2,9,1,9,2,3,5,4,5,5,3,5,4,3,4,1,3,1,4,3,10,10,3,2,3,2,4,4,4,2,7,1,4,4,2,5,5,5,3,2,5,2,4,5,5,2,1,4,2,4,3,5,5,4,5,3,2,2,2,4,2,5,4,2,1,2,3,5,3,5,2,3,4,1,5,3,4,1,4,3,2,3,4,5,1,3,5,3,2,2,3,5,3,3,3,4,5,2,4,3,5,5,1,2,5,5,5,1,2,4,1,3,Chief Technology Officer (CTO),13
10,4,1,2,7,1,1,1,2,2,2,5,5,1,10,3,8,2,1,5,2,1,3,2,2,1,4,3,4,1,2,2,5,3,3,5,1,4,2,1,2,2,1,5,4,3,1,5,3,1,4,5,4,2,4,4,8,5,3,1,2,3,4,1,5,2,2,2,5,5,2,3,1,5,3,3,5,5,3,3,5,4,3,4,1,3,2,4,1,5,5,3,10,10,4,1,3,1,3,4,1,1,2,3,2,4,4,1,3,4,5,2,3,5,5,2,Database Developer,31
5,5,4,4,5,7,4,5,1,4,4,2,5,4,4,4,4,4,9,1,1,5,5,5,10,7,5,1,1,4,5,2,4,3,8,1,5,4,3,10,4,3,2,4,2,4,5,3,5,2,2,3,3,5,4,3,5,3,3,4,1,3,5,1,2,4,2,3,1,5,2,5,3,4,3,5,3,3,2,4,5,3,3,1,3,4,4,2,5,2,4,5,1,2,4,5,5,1,5,4,2,3,1,4,4,3,1,5,3,2,5,3,4,1,2,5,IT Project Manager,53
8,3,1,4,5,2,1,1,3,1,2,2,8,2,1,2,8,10,4,5,1,3,2,1,5,3,3,2,4,7,4,7,2,3,1,4,4,1,3,1,1,3,2,5,4,2,4,5,1,5,3,1,1,3,1,1,2,4,5,1,2,2,1,5,4,1,4,3,4,5,4,1,5,5,2,2,5,2,3,4,3,4,4,4,5,3,5,4,5,2,1,4,2,5,1,2,5,2,5,1,3,2,2,4,3,1,1,4,1,2,5,4,4,3,3,2,Mobile App Developer,63
3,5,1,4,1,2,4,10,9,5,1,1,4,2,2,5,1,4,3,8,5,2,2,1,9,5,4,1,5,4,1,1,4,5,4,5,10,4,3,10,2,3,2,1,2,1,4,3,3,3,2,3,5,5,1,3,2,1,3,3,3,1,5,5,9,4,3,2,4,1,10,4,4,4,2,4,3,1,4,4,4,3,3,3,5,5,5,4,2,4,3,1,3,2,5,2,1,2,4,5,3,3,5,2,4,1,1,4,4,1,1,4,2,4,4,1,Cloud Solutions Consultant,17
2,3,2,5,1,5,2,9,5,5,4,3,5,2,5,2,5,4,4,9,3,4,7,2,2,3,2,5,1,4,1,2,3,2,2,3,1,3,8,5,1,5,4,2,2,2,1,1,1,2,3,5,2,3,1,1,5,1,2,5,1,4,3,4,7,3,4,5,2,5,1,9,8,5,1,3,2,4,2,5,5,2,5,1,2,2,1,4,3,1,4,4,3,5,4,5,1,1,2,3,5,2,4,2,5,2,3,4,5,5,4,1,1,5,3,3,DevOps Engineer,32
2,3,4,4,5,5,9,4,3,1,1,1,5,3,4,4,5,4,4,3,2,3,4,1,2,3,5,5,2,4,2,3,1,5,2,2,3,4,3,2,5,2,3,2,4,4,1,5,4,5,3,2,5,10,1,4,3,1,1,2,5,4,4,1,3,2,4,8,10,5,1,5,1,1,4,5,1,4,9,10,10,3,3,5,3,5,5,3,4,3,2,3,4,3,2,3,4,1,5,3,1,3,5,5,5,4,3,3,5,4,3,4,3,4,2,3,Network Security Engineer,69
3,4,5,1,1,3,2,4,9,5,5,3,1,3,1,4,4,2,3,5,2,3,10,9,3,2,5,5,1,2,3,4,2,10,2,4,5,1,3,9,5,1,3,4,8,3,4,1,4,5,2,5,4,3,4,4,1,4,9,1,4,1,3,2,2,4,1,1,3,3,1,5,4,4,4,4,2,3,4,2,4,2,5,1,5,1,5,1,2,4,2,1,2,5,3,3,2,5,5,4,3,2,5,2,2,5,5,2,4,1,3,1,4,4,3,2,Technical Support Specialist,90
4,3,3,4,2,2,4,8,9,5,3,4,2,3,5,4,2,4,2,5,4,4,7,10,4,4,3,2,3,5,4,4,2,3,1,2,4,3,1,3,5,1,1,1,5,1,1,3,5,3,5,2,5,9,2,5,1,1,5,4,2,5,5,1,4,3,5,3,5,7,1,1,2,2,4,2,1,2,10,9,5,4,5,5,1,5,1,5,2,1,2,3,1,4,4,5,3,1,2,5,5,1,1,2,3,1,1,1,2,5,2,2,2,2,5,5,Network Engineer,68
3,4,5,2,2,1,5,2,8,3,5,5,5,2,4,3,4,2,2,4,4,3,7,9,4,5,1,4,1,2,5,1,5,9,2,4,5,1,2,10,4,1,1,1,9,5,1,3,1,2,5,2,4,4,5,4,5,2,7,2,1,3,4,1,3,1,5,5,3,4,5,2,1,5,4,1,3,5,5,3,5,4,5,2,5,2,4,3,3,2,3,1,5,4,5,1,3,4,2,3,4,2,4,5,1,4,4,3,1,1,4,3,3,2,5,3,IT Support Specialist,55
